PLATFORM_CODE,PARAMETER_NAME,START_DATE,END_DATE,QUALITY_CODE,COMMENT,DAC
1900432,PRES,20071129,,3,sensor problem,AO
1900432,PSAL,20071129,,3,sensor problem,AO
1900432,TEMP,20071129,,3,sensor problem,AO
1900528,PSAL,20070608,,3,sensor problem,AO
1900528,TEMP,20070608,,3,sensor problem,AO
1900573,PSAL,20060319,,3,salinity drift,AO
1900727,PRES,20150612,,3,sensor problems,AO
1900727,PSAL,20150612,,3,sensor problems,AO
1900727,TEMP,20150612,,3,sensor problems,AO
1900734,PSAL,20060811,,4,sensor failure,AO
1900734,TEMP,20060811,,4,sensor failure,AO
1900951,PSAL,20140409,,2,maybe poor sensor performance; reason SBE sensor serial # in 6000-7100,AO
1900953,PSAL,20140409,,2,maybe poor sensor performance; reason SBE sensor serial # in 6000-7100,AO
1900954,PSAL,20140413,,2,maybe poor sensor performance; reason SBE sensor serial # in 6000-7100,AO
1900957,PSAL,20141101,,2,maybe poor sensor performance; reason SBE sensor serial # in 6000-7100,AO
1900958,PSAL,20141103,,2,maybe poor sensor performance; reason SBE sensor serial # in 6000-7100,AO
1900959,PSAL,20150413,,2,maybe poor sensor performance; reason SBE sensor serial # in 6000-7100,AO
1900960,PSAL,20150414,,2,maybe poor sensor performance; reason SBE sensor serial # in 6000-7100,AO
1900961,PSAL,20150418,,2,maybe poor sensor performance; reason SBE sensor serial # in 6000-7100,AO
1900976,PRES,20120702,,3,pressure microleak; snowflake starting 06-02-2014,AO
1900976,PSAL,20120702,,3,pressure microleak; snowflake starting 06-02-2014,AO
1900976,TEMP,20120702,,3,pressure microleak; snowflake starting 06-02-2014,AO
1901369,PSAL,20131001,,4,salinity sensor problem,AO
1901396,PSAL,20110910,,4,salinity calibration jump,AO
1901397,PSAL,20110713,,4,salinity calibration jump,AO
1901410,PSAL,20170818,,4,sensor problem,AO
1901504,PSAL,20140531,,4,sensor problem,AO
1901504,TEMP,20140531,,4,sensor problem,AO
1901514,PRES,20141102,,4,beached float,AO
1901514,PSAL,20141102,,4,beached float,AO
1901514,TEMP,20141102,,4,beached float,AO
1901519,PSAL,20151026,,2,maybe poor sensor performance; reason SBE sensor serial # in 6000-7100,AO
1901520,PSAL,20151023,,2,maybe poor sensor performance; reason SBE sensor serial # in 6000-7100,AO
1901521,PSAL,20151101,,2,maybe poor sensor performance; reason SBE sensor serial # in 6000-7100,AO
1901522,PSAL,20160610,,3,sensor problem,AO
1901522,TEMP,20160610,,3,sensor problem,AO
1901685,PRES,20160404,,4,frozen profile due to low voltage,AO
1901685,PSAL,20160404,,4,frozen profile due to low voltage,AO
1901685,TEMP,20160404,,4,frozen profile due to low voltage,AO
1901696,PSAL,20140419,,4,salinity sensor problem,AO
1901715,PSAL,20160813,,4,salinity drift,AO
1901717,PSAL,20181126,,4,bad sensor,AO
1901728,PSAL,20140913,,4,psal offset,AO
1901731,PSAL,20150914,,2,maybe poor sensor performance; reason SBE sensor serial # in 6000-7100,AO
1901732,PSAL,20160723,,3,sensor problem,AO
1901733,PSAL,20161020,,4,sensor problem,AO
1901784,PSAL,20170319,,4,sensor problem,AO
1901785,PSAL,20150907,,2,maybe poor sensor performance; reason SBE sensor serial # in 6000-7100,AO
1901796,PSAL,20160603,,4,sensor problem,AO
1901800,PSAL,20160222,,2,maybe poor sensor performance; reason SBE sensor serial # in 6000-7100,AO
1901803,PSAL,20170322,,4,sensor drift,AO
1901832,PSAL,20190913,,4,sensor problem,AO
1901834,PSAL,20160512,,2,maybe poor sensor performance; reason SBE sensor serial # in 6000-7100,AO
1901839,PSAL,20190807,,4,sensor problem,AO
1902025,PRES,20190414,,4,sensor problem,AO
1902025,PSAL,20190414,,4,sensor problem,AO
1902025,TEMP,20190414,,4,sensor problem,AO
1902039,PSAL,20191210,,4,sensor problem,AO
1902065,PSAL,20190724,,4,salinity drift,AO
1902181,PSAL,20171117,,4,pump failure,AO
1902184,PSAL,20200123,,4,drifting sensor,AO
1902207,PSAL,20180321,,3,sensor problem,AO
2900090,PSAL,20050523,,3,sensor drift,AO
2900368,PRES,20061129,,4,pressure sensor problem,AO
2900368,PSAL,20061129,,3,pressure sensor problem,AO
2900368,TEMP,20061129,,3,pressure sensor problem,AO
2900385,PRES,20080213,,3,sensor problem,AO
2900385,PSAL,20080213,,3,sensor problem,AO
2900385,TEMP,20080213,,3,sensor problem,AO
2900801,PRES,20080205,,3,sensor problem,AO
2900801,PSAL,20080205,,3,sensor problem,AO
2900801,TEMP,20080205,,3,sensor problem,AO
2900803,PRES,20080220,,3,sensor problem,AO
2900803,PSAL,20080220,,3,sensor problem,AO
2900803,TEMP,20080220,,3,sensor problem,AO
2901406,PSAL,20130411,,2,maybe poor sensor performance; reason SBE sensor serial # in 6000-7100,AO
2901438,PRES,20140406,,4,sensor problem,AO
2901438,PSAL,20140406,,4,sensor problem,AO
2901438,TEMP,20140406,,4,sensor problem,AO
2901448,PSAL,20130412,,2,maybe poor sensor performance; reason SBE sensor serial # in 6000-7100,AO
2901449,PSAL,20130412,,2,maybe poor sensor performance; reason SBE sensor serial # in 6000-7100,AO
2901450,PSAL,20130428,,2,maybe poor sensor performance; reason SBE sensor serial # in 6000-7100,AO
2901464,PSAL,20131215,,2,maybe poor sensor performance; reason SBE sensor serial # in 6000-7100,AO
2901467,PSAL,20140812,,2,maybe poor sensor performance; reason SBE sensor serial # in 6000-7100,AO
2901471,PSAL,20141126,,2,maybe poor sensor performance; reason SBE sensor serial # in 6000-7100,AO
2901473,PSAL,20141126,,2,maybe poor sensor performance; reason SBE sensor serial # in 6000-7100,AO
2901475,PSAL,20141218,,2,maybe poor sensor performance; reason SBE sensor serial # in 6000-7100,AO
2901475,PSAL,20141218,,2,maybe poor sensor performance; reason SBE sensor serial # in 6000-7100,AO
2901477,PSAL,20141125,,2,maybe poor sensor performance; reason SBE sensor serial # in 6000-7100,AO
2901478,PSAL,20141130,,2,maybe poor sensor performance; reason SBE sensor serial # in 6000-7100,AO
2901479,PSAL,20160428,,2,maybe poor sensor performance; reason SBE sensor serial # in 6000-7100,AO
2901480,PSAL,20160427,,2,maybe poor sensor performance; reason SBE sensor serial # in 6000-7100,AO
2901481,PSAL,20160427,,2,maybe poor sensor performance; reason SBE sensor serial # in 6000-7100,AO
2901482,PSAL,20160427,,2,maybe poor sensor performance; reason SBE sensor serial # in 6000-7100,AO
2901637,PSAL,20141111,,2,maybe poor sensor performance; reason SBE sensor serial # in 6000-7100,AO
2901638,PSAL,20141108,,2,maybe poor sensor performance; reason SBE sensor serial # in 6000-7100,AO
2901641,PSAL,20150409,,2,maybe poor sensor performance; reason SBE sensor serial # in 6000-7100,AO
2901642,PSAL,20141110,,2,maybe poor sensor performance; reason SBE sensor serial # in 6000-7100,AO
2901643,PSAL,20141217,,2,maybe poor sensor performance; reason SBE sensor serial # in 6000-7100,AO
2901644,PSAL,20141216,,2,maybe poor sensor performance; reason SBE sensor serial # in 6000-7100,AO
2902036,PSAL,20160325,,2,maybe poor sensor performance; reason SBE sensor serial # in 6000-7100,AO
2902037,PSAL,20160325,,2,maybe poor sensor performance; reason SBE sensor serial # in 6000-7100,AO
2902038,PSAL,20150404,,2,maybe poor sensor performance; reason SBE sensor serial # in 6000-7100,AO
2902039,PSAL,20150405,,2,maybe poor sensor performance; reason SBE sensor serial # in 6000-7100,AO
2902040,PSAL,20150405,,2,maybe poor sensor performance; reason SBE sensor serial # in 6000-7100,AO
2902041,PSAL,20150406,,2,maybe poor sensor performance; reason SBE sensor serial # in 6000-7100,AO
2902044,PSAL,20150908,,2,maybe poor sensor performance; reason SBE sensor serial # in 6000-7100,AO
2902045,PSAL,20150909,,2,maybe poor sensor performance; reason SBE sensor serial # in 6000-7100,AO
2902046,PSAL,20150909,,2,maybe poor sensor performance; reason SBE sensor serial # in 6000-7100,AO
2902047,PSAL,20160621,,2,maybe poor sensor performance; reason SBE sensor serial # in 6000-7100,AO
2902050,PSAL,20151010,,2,maybe poor sensor performance; reason SBE sensor serial # in 6000-7100,AO
2902051,PSAL,20151009,,2,maybe poor sensor performance; reason SBE sensor serial # in 6000-7100,AO
2902052,PSAL,20151012,,2,maybe poor sensor performance; reason SBE sensor serial # in 6000-7100,AO
2902053,PSAL,20151008,,2,maybe poor sensor performance; reason SBE sensor serial # in 6000-7100,AO
2902054,PSAL,20151009,,2,maybe poor sensor performance; reason SBE sensor serial # in 6000-7100,AO
2902055,PSAL,20151003,,2,maybe poor sensor performance; reason SBE sensor serial # in 6000-7100,AO
2902056,PSAL,20160426,,2,maybe poor sensor performance; reason SBE sensor serial # in 6000-7100,AO
2902057,PSAL,20151003,,2,maybe poor sensor performance; reason SBE sensor serial # in 6000-7100,AO
2902059,PSAL,20151105,,2,maybe poor sensor performance; reason SBE sensor serial # in 6000-7100,AO
2902060,PSAL,20151130,,2,maybe poor sensor performance; reason SBE sensor serial # in 6000-7100,AO
2902061,PSAL,20151125,,2,maybe poor sensor performance; reason SBE sensor serial # in 6000-7100,AO
2902062,PSAL,20151216,,2,maybe poor sensor performance; reason SBE sensor serial # in 6000-7100,AO
2902063,PSAL,20151217,,2,maybe poor sensor performance; reason SBE sensor serial # in 6000-7100,AO
2902064,PSAL,20151108,,2,maybe poor sensor performance; reason SBE sensor serial # in 6000-7100,AO
2902065,PSAL,20151108,,2,maybe poor sensor performance; reason SBE sensor serial # in 6000-7100,AO
2902389,PSAL,20190308,,4,sensor problem,AO
2902391,PSAL,20180506,,4,sensor problem,AO
2902395,PSAL,20191010,,3,drifting salinity sensor,AO
2902398,PSAL,20170723,,4,salinity drift,AO
2903133,PSAL,20190912,,4,salinity bias,AO
2903135,PSAL,20180531,,3,pump failure,AO
3900364,PSAL,20041218,,4,salinity drift,AO
3900440,PSAL,20060707,,3,salinity drift,AO
3900442,PSAL,20070331,,3,sensor problem,AO
3900442,TEMP,20070331,,3,sensor problem,AO
3900495,PSAL,20051030,,4,salinity drift,AO
3900569,PRES,20060223,,3,potential problem with bin assignment,AO
3900570,PRES,20060223,,3,potential problem with bin assignment,AO
3900670,PSAL,20180426,,4,salinity sensor drift,AO
3900738,PRES,20140926,,3,pressure microleak; no snowflake as of profile 184,AO
3900738,PSAL,20140926,,3,pressure microleak; no snowflake as of profile 184,AO
3900738,TEMP,20140926,,3,pressure microleak; no snowflake as of profile 184,AO
3900776,PSAL,20171212,,3,salinity sensor drift,AO
3900797,PSAL,20061218,,3,salinity drift,AO
3900845,PRES,20140804,,3,sensor problem,AO
3900845,PSAL,20140804,,3,sensor problem,AO
3900845,TEMP,20140804,,3,sensor problem,AO
3901037,PRES,20160827,,4,frozen profiles,AO
3901037,PSAL,20160827,,4,frozen profiles,AO
3901037,TEMP,20160827,,4,frozen profiles,AO
3901043,PSAL,20191208,,4,sensor drift,AO
3901048,PSAL,20141019,,4,sensor problem,AO
3901063,PSAL,20170210,,3,sensor problem,AO
3901064,PSAL,20171008,,4,sensor problem,AO
3901105,PSAL,20150916,,2,maybe poor sensor performance; reason SBE sensor serial # in 6000-7100,AO
3901106,PSAL,20150917,,2,maybe poor sensor performance; reason SBE sensor serial # in 6000-7100,AO
3901107,PSAL,20150916,,2,maybe poor sensor performance; reason SBE sensor serial # in 6000-7100,AO
3901108,PSAL,20180225,,3,salinity drift,AO
3901109,PSAL,20171114,,3,sensor problem,AO
3901110,PSAL,20160724,,3,salinity drift,AO
3901111,PSAL,20171125,,4,sensor problem,AO
3901112,PSAL,20180725,,4,sensor drift,AO
3901113,PSAL,20150908,,2,maybe poor sensor performance; reason SBE sensor serial # in 6000-7100,AO
3901114,PSAL,20150913,,2,maybe poor sensor performance; reason SBE sensor serial # in 6000-7100,AO
3901121,PSAL,20121227,,4,sensor problem,AO
3901121,TEMP,20121227,,4,sensor problem,AO
3901122,PRES,20170504,,4,sensor problem,AO
3901122,PSAL,20170504,,4,sensor problem,AO
3901122,TEMP,20170504,,4,sensor problem,AO
3901124,PSAL,20121230,,4,sensor problem,AO
3901124,TEMP,20121230,,4,sensor problem,AO
3901125,PSAL,20121101,,4,sensor problem,AO
3901155,PSAL,20161221,,4,salinity drift,AO
3901164,PSAL,20190505,,4,sensor problem,AO
3901184,PSAL,20170818,,3,salinity sensor drift,AO
3901212,PSAL,20150524,,2,maybe poor sensor performance; reason SBE sensor serial # in 6000-7100,AO
3901214,PSAL,20180620,,4,sensor problem,AO
3901215,PSAL,20150525,20200101,2,maybe poor sensor performance; reason SBE sensor serial # in 6000-7100,AO
3901215,PSAL,20200101,,4,sensor problem,AO
3901216,PSAL,20161229,,4,sensor problem,AO
3901217,PSAL,20150526,20200101,2,maybe poor sensor performance; reason SBE sensor serial # in 6000-7100,AO
3901217,PSAL,20200101,,4,sensor problem,AO
3901218,PSAL,20180603,,4,sensor problem,AO
3901219,PSAL,20190912,,4,salinity drift,AO
3901220,PSAL,20170424,,4,salinity drift,AO
3901221,PSAL,20150907,,2,maybe poor sensor performance; reason SBE sensor serial # in 6000-7100,AO
3901222,PSAL,20150910,,2,maybe poor sensor performance; reason SBE sensor serial # in 6000-7100,AO
3901225,PSAL,20150918,,2,maybe poor sensor performance; reason SBE sensor serial # in 6000-7100,AO
3901226,PSAL,20170228,,4,sensor problem,AO
3901227,PSAL,20150917,,2,maybe poor sensor performance; reason SBE sensor serial # in 6000-7100,AO
3901228,PSAL,20150912,,2,maybe poor sensor performance; reason SBE sensor serial # in 6000-7100,AO
3901229,PSAL,20150914,,2,maybe poor sensor performance; reason SBE sensor serial # in 6000-7100,AO
3901230,PSAL,20150915,,2,maybe poor sensor performance; reason SBE sensor serial # in 6000-7100,AO
3901238,PSAL,20191020,,3,drifting salinity sensor,AO
3901243,PSAL,20170510,,4,salinity drift,AO
3901244,PRES,20151214,,4,sensor problem,AO
3901244,PSAL,20151214,,4,sensor problem,AO
3901244,TEMP,20151214,,4,sensor problem,AO
3901246,PSAL,20190520,,4,sensor problem,AO
3901251,PSAL,20200601,,4,sensor problem,AO
3901252,PSAL,20190920,,4,sensor problem,AO
3901253,PSAL,20200701,,4,sensor problem,AO
3901262,PSAL,20180101,,4,sensor problem,AO
3901263,PSAL,20180101,,4,sensor problem,AO
3901264,PSAL,20180101,,4,sensor problem,AO
3901268,PSAL,20181108,,4,sensor problem,AO
3901271,PSAL,20190830,,4,sensor problem,AO
3901272,PSAL,20201001,,4,sensor problem,AO
3901273,PSAL,20200608,,4,sensor problem,AO
3901285,PSAL,20180922,,4,salinity drift,AO
3901469,PSAL,20170921,,4,sensor problem,AO
3901469,TEMP,20170921,,4,sensor problem,AO
3901792,PSAL,20200625,,4,sensor problem,AO
3901802,PSAL,20190504,,4,sensor problem,AO
3901803,PSAL,20200925,,4,sensor problem,AO
3901814,PSAL,20181016,,4,salinity drift,AO
3901815,PSAL,20190203,,4,salinity sensor drift,AO
3901816,PSAL,20190216,,4,sensor drift,AO
3901817,PSAL,20171118,,4,salinity drift,AO
3901819,PSAL,20190401,,4,bad sensor,AO
3901823,PSAL,20190717,,4,salinity drift,AO
3902167,PSAL,20200314,,4,frozen profile,AO
3902185,PSAL,20200305,,4,sensor problem,AO
3902185,TEMP,20200305,,4,sensor problem,AO
4900489,PRES,20080212,,3,sensor problem,AO
4900489,PSAL,20080212,,3,sensor problem,AO
4900489,TEMP,20080212,,3,sensor problem,AO
4900590,PSAL,20061105,,3,salinity drift,AO
4900658,PSAL,20130331,,4,salinity drift,AO
4900853,PRES,20130123,,3,pressure snowflake; microleak could start earlier; life-long TNPD,AO
4900853,PSAL,20130123,,3,pressure snowflake; microleak could start earlier; life-long TNPD,AO
4900853,TEMP,20130123,,3,pressure snowflake; microleak could start earlier; life-long TNPD,AO
4900858,PRES,20081023,,3,microleak,AO
4900858,PSAL,20081023,,3,microleak,AO
4900858,TEMP,20081023,,3,microleak,AO
4901046,PSAL,20140721,,3,sensor problem,AO
4901047,PRES,20101029,,4,sensor failure,AO
4901047,PSAL,20101029,,4,sensor failure,AO
4901047,TEMP,20101029,,4,sensor failure,AO
4901050,PRES,20120206,,3,pressure microleak; snowflake starting 26-07-2012,AO
4901050,PSAL,20120206,,3,pressure microleak; snowflake starting 26-07-2012,AO
4901050,TEMP,20120206,,3,pressure microleak; snowflake starting 26-07-2012,AO
4901451,PSAL,20140407,,3,sensor problem,AO
4901476,PRES,20180429,,4,frozen CTD profile due to low voltage,AO
4901476,PSAL,20180429,,4,frozen CTD profile due to low voltage,AO
4901476,TEMP,20180429,,4,frozen CTD profile due to low voltage,AO
4901477,PRES,20180624,,4,frozen CTD profile due to low voltage,AO
4901477,PSAL,20180624,,4,frozen CTD profile due to low voltage,AO
4901477,TEMP,20180624,,4,frozen CTD profile due to low voltage,AO
4901483,PRES,20180522,,4,frozen profiles,AO
4901483,PSAL,20180522,,4,frozen profiles,AO
4901483,TEMP,20180522,,4,frozen profiles,AO
4901484,PSAL,20160704,,4,stuck value,AO
4901484,TEMP,20160704,,4,stuck value,AO
4901487,PSAL,20180105,,3,salinity drift,AO
4901568,PSAL,20140916,,4,sensor problem,AO
4901582,PRES,20170920,,4,frozen profile due to low voltage,AO
4901582,PSAL,20170920,,4,frozen profile due to low voltage,AO
4901582,TEMP,20170920,,4,frozen profile due to low voltage,AO
4901587,PRES,20180527,,4,frozen profiles,AO
4901587,PSAL,20180527,,4,frozen profiles,AO
4901587,TEMP,20180527,,4,frozen profiles,AO
4901590,PRES,20171211,,4,frozen profile,AO
4901590,PSAL,20171211,,4,frozen profile,AO
4901590,TEMP,20171211,,4,frozen profile,AO
4901594,PSAL,20190823,,4,large jump in salinity,AO
4901595,PSAL,20141003,,4,salinity drift,AO
4901640,PSAL,20190201,,4,sensor problem,AO
4901642,PSAL,20131128,,2,maybe poor sensor performance; reason SBE sensor serial # in 6000-7100,AO
4901643,PSAL,20140424,,2,maybe poor sensor performance; reason SBE sensor serial # in 6000-7100,AO
4901644,PSAL,20140423,,2,maybe poor sensor performance; reason SBE sensor serial # in 6000-7100,AO
4901645,PSAL,20140623,,2,maybe poor sensor performance; reason SBE sensor serial # in 6000-7100,AO
4901647,PSAL,20131211,,2,maybe poor sensor performance; reason SBE sensor serial # in 6000-7100,AO
4901667,PSAL,20140420,,2,maybe poor sensor performance; reason SBE sensor serial # in 6000-7100,AO
4901668,PSAL,20140506,,2,maybe poor sensor performance; reason SBE sensor serial # in 6000-7100,AO
4901669,PSAL,20140506,,2,maybe poor sensor performance; reason SBE sensor serial # in 6000-7100,AO
4901670,PSAL,20140711,,2,maybe poor sensor performance; reason SBE sensor serial # in 6000-7100,AO
4901671,PSAL,20140713,,2,maybe poor sensor performance; reason SBE sensor serial # in 6000-7100,AO
4901672,PSAL,20140714,,2,maybe poor sensor performance; reason SBE sensor serial # in 6000-7100,AO
4901679,PRES,20141025,,4,sensor problem,AO
4901679,PSAL,20141025,,4,sensor problem,AO
4901679,TEMP,20141025,,4,sensor problem,AO
4902057,PSAL,20140830,,2,maybe poor sensor performance; reason SBE sensor serial # in 6000-7100,AO
4902059,PSAL,20141021,,2,maybe poor sensor performance; reason SBE sensor serial # in 6000-7100,AO
4902060,PSAL,20141024,,2,maybe poor sensor performance; reason SBE sensor serial # in 6000-7100,AO
4902061,PSAL,20141023,,2,maybe poor sensor performance; reason SBE sensor serial # in 6000-7100,AO
4902062,PSAL,20141113,,2,maybe poor sensor performance; reason SBE sensor serial # in 6000-7100,AO
4902063,PSAL,20141113,,2,maybe poor sensor performance; reason SBE sensor serial # in 6000-7100,AO
4902064,PSAL,20141115,,2,maybe poor sensor performance; reason SBE sensor serial # in 6000-7100,AO
4902065,PSAL,20150301,,2,maybe poor sensor performance; reason SBE sensor serial # in 6000-7100,AO
4902066,PSAL,20141129,,2,maybe poor sensor performance; reason SBE sensor serial # in 6000-7100,AO
4902067,PSAL,20141202,,2,maybe poor sensor performance; reason SBE sensor serial # in 6000-7100,AO
4902068,PSAL,20150221,,2,maybe poor sensor performance; reason SBE sensor serial # in 6000-7100,AO
4902069,PSAL,20141129,,2,maybe poor sensor performance; reason SBE sensor serial # in 6000-7100,AO
4902070,PSAL,20141203,,2,maybe poor sensor performance; reason SBE sensor serial # in 6000-7100,AO
4902071,PSAL,20150117,,2,maybe poor sensor performance; reason SBE sensor serial # in 6000-7100,AO
4902072,PSAL,20150117,,2,maybe poor sensor performance; reason SBE sensor serial # in 6000-7100,AO
4902073,PSAL,20150121,,2,maybe poor sensor performance; reason SBE sensor serial # in 6000-7100,AO
4902076,PSAL,20150909,,4,sensor drift,AO
4902091,PSAL,20150410,,2,maybe poor sensor performance; reason SBE sensor serial # in 6000-7100,AO
4902092,PSAL,20150411,,2,maybe poor sensor performance; reason SBE sensor serial # in 6000-7100,AO
4902093,PSAL,20150412,,2,maybe poor sensor performance; reason SBE sensor serial # in 6000-7100,AO
4902094,PSAL,20150409,,2,maybe poor sensor performance; reason SBE sensor serial # in 6000-7100,AO
4902095,PSAL,20150408,,2,maybe poor sensor performance; reason SBE sensor serial # in 6000-7100,AO
4902101,PSAL,20170111,,2,maybe poor sensor performance; reason SBE sensor serial # in 6000-7100,AO
4902102,PSAL,20151002,,2,maybe poor sensor performance; reason SBE sensor serial # in 6000-7100,AO
4902104,PSAL,20170719,,4,sensor problem,AO
4902106,PSAL,20151031,,2,maybe poor sensor performance; reason SBE sensor serial # in 6000-7100,AO
4902107,PSAL,20151031,,2,maybe poor sensor performance; reason SBE sensor serial # in 6000-7100,AO
4902112,PSAL,20160618,,4,pump failure,AO
4902112,TEMP,20160618,,3,pump failure,AO
4902124,PSAL,20150722,,2,maybe poor sensor performance; reason SBE sensor serial # in 6000-7100,AO
4902125,PSAL,20150720,,2,maybe poor sensor performance; reason SBE sensor serial # in 6000-7100,AO
4902126,PSAL,20150720,,2,maybe poor sensor performance; reason SBE sensor serial # in 6000-7100,AO
4902127,PSAL,20150723,,2,maybe poor sensor performance; reason SBE sensor serial # in 6000-7100,AO
4902128,PSAL,20150820,,2,maybe poor sensor performance; reason SBE sensor serial # in 6000-7100,AO
4902129,PSAL,20150820,,2,maybe poor sensor performance; reason SBE sensor serial # in 6000-7100,AO
4902291,PSAL,20150901,,2,maybe poor sensor performance; reason SBE sensor serial # in 6000-7100,AO
4902293,PSAL,20151015,,2,maybe poor sensor performance; reason SBE sensor serial # in 6000-7100,AO
4902295,PSAL,20151015,,2,maybe poor sensor performance; reason SBE sensor serial # in 6000-7100,AO
4902296,PSAL,20151015,,2,maybe poor sensor performance; reason SBE sensor serial # in 6000-7100,AO
4902301,PSAL,20170603,,4,sensor drift,AO
4902309,PSAL,20181007,,4,salinity drift,AO
4902315,PSAL,20190625,,4,sensor problem,AO
4902317,PSAL,20190812,,4,sensor problem,AO
4902319,PSAL,20180630,,4,sensor problem,AO
4902321,PSAL,20191210,,4,sensor problem,AO
4902325,PSAL,20170325,,4,sensor problem,AO
4902325,TEMP,20170325,,4,sensor problem,AO
4902330,PSAL,20181002,,4,sensor problem,AO
4902342,PSAL,20171115,,2,maybe poor sensor performance; reason SBE sensor serial # in 6000-7100,AO
4902346,PSAL,20160919,,3,pump failure,AO
4902346,TEMP,20160919,,3,pump failure,AO
4902348,PSAL,20170611,,4,sensor problem,AO
4902348,TEMP,20170611,,4,sensor problem,AO
4902896,PSAL,20180602,,4,salinity sensor drift,AO
4902902,PSAL,20180709,,4,sensor drift,AO
4902909,PSAL,20190811,,4,bad sensor,AO
4902913,PSAL,20170423,,3,possible bad CTD pump,AO
4902913,TEMP,20170423,,3,possible bad CTD pump,AO
4902914,PSAL,20170820,,4,salinity drift,AO
4902925,PSAL,20171118,,4,sensor problem,AO
4903008,PSAL,20190501,,4,sensor problem,AO
4903012,PSAL,20200701,,4,sensor problem,AO
4903017,PSAL,20200708,,4,sensor problem,AO
4903018,PSAL,20201101,,4,sensor problem,AO
4903020,PSAL,20200725,,4,sensor problem,AO
4903024,PSAL,20200810,,4,sensor problem,AO
4903046,PRES,20200812,,4,CTD issues,AO
4903046,PSAL,20200812,,4,CTD issues,AO
4903046,TEMP,20200812,,4,CTD issues,AO
4903055,PSAL,20200522,,4,salinity drift,AO
4903215,PSAL,20190319,,4,sensor problem,AO
4903233,PSAL,20200701,,4,drifting conductivity sensor,AO
4903247,PSAL,20201024,,4,salinity jump,AO
5900884,PSAL,20080803,,3,salinity fresh shift,AO
5900893,PRES,20060808,,4,pressure sensor problem,AO
5900893,PSAL,20060808,,3,pressure sensor problem,AO
5900893,TEMP,20060808,,3,pressure sensor problem,AO
5900944,PSAL,20140717,,4,sensor drift,AO
5901014,PSAL,20130613,,3,salinity fresh shift,AO
5901061,PRES,20140805,,4,sensor problem,AO
5901061,PSAL,20140805,,4,sensor problem,AO
5901061,TEMP,20140805,,4,sensor problem,AO
5901091,PRES,20080225,,3,sensor problem,AO
5901091,PSAL,20080225,,3,sensor problem,AO
5901091,TEMP,20080225,,3,sensor problem,AO
5901393,PRES,20110730,,3,pressure sensor problem,AO
5901393,PSAL,20110730,,3,pressure sensor problem,AO
5901393,TEMP,20110730,,3,pressure sensor problem,AO
5901431,PSAL,20080825,,3,sensor problem,AO
5901810,PSAL,20170308,,4,salinity drift,AO
5901866,PSAL,20170721,,4,salinity drift,AO
5901886,PRES,20130116,,3,microleak problem,AO
5901886,PSAL,20130116,,3,microleak problem,AO
5901886,TEMP,20130116,,3,microleak problem,AO
5901894,PSAL,20141022,,3,salinity drift,AO
5901896,PRES,20100301,,3,Druck oil microleak,AO
5901896,PSAL,20100301,,4,Druck oil microleak,AO
5901896,TEMP,20100301,,3,Druck oil microleak,AO
5901898,PRES,20110723,,4,oil microleak,AO
5901898,PSAL,20110723,,4,oil microleak,AO
5901898,TEMP,20110723,,4,oil microleak,AO
5902082,PRES,20130128,,3,microleak problem,AO
5902082,PSAL,20130128,,3,microleak problem,AO
5902082,TEMP,20130128,,3,microleak problem,AO
5902092,PRES,20140714,,3,sensor problem,AO
5902092,PSAL,20140714,,3,sensor problem,AO
5902092,TEMP,20140714,,3,sensor problem,AO
5902133,PRES,20161212,,3,sensor problem,AO
5902133,PSAL,20161212,,3,sensor problem,AO
5902133,TEMP,20161212,,3,sensor problem,AO
5902215,PRES,20140622,,3,pressure microleak; no snowflake as of profile 193,AO
5902215,PSAL,20140622,,3,pressure microleak; no snowflake as of profile 193,AO
5902215,TEMP,20140622,,3,pressure microleak; no snowflake as of profile 193,AO
5902216,PRES,20111101,,3,pressure microleak; snowflake starting 06-08-2012,AO
5902216,PSAL,20111101,,3,pressure microleak; snowflake starting 06-08-2012,AO
5902216,TEMP,20111101,,3,pressure microleak; snowflake starting 06-08-2012,AO
5902234,PRES,20140630,,3,pressure microleak; no snowflake as of profile 189,AO
5902234,PSAL,20140630,,3,pressure microleak; no snowflake as of profile 189,AO
5902234,TEMP,20140630,,3,pressure microleak; no snowflake as of profile 189,AO
5902239,PSAL,20100720,,3,salinity problem,AO
5902245,PSAL,20130902,,3,salinity fresh shift,AO
5902345,PSAL,20160720,,4,sensor problem,AO
5902346,PRES,20141029,,4,sensor problem,AO
5902346,PSAL,20141029,,4,sensor problem,AO
5902346,TEMP,20141029,,4,sensor problem,AO
5902354,PSAL,20191016,,4,sensor problem,AO
5902364,PSAL,20161027,,4,sensor problem,AO
5902365,PRES,20180510,,4,sensor problem,AO
5902365,PSAL,20180510,,4,sensor problem,AO
5902365,TEMP,20180510,,4,sensor problem,AO
5902368,PSAL,20190517,,4,sensor problem,AO
5902369,PSAL,20141126,,3,sensor problem,AO
5902372,PSAL,20190219,,4,sensor problem,AO
5902391,PSAL,20150915,,4,noisy data,AO
5902396,PSAL,20180820,,4,sensor problem,AO
5902398,PSAL,20170206,,4,sensor problem,AO
5902399,PSAL,20191201,,4,sensor problem,AO
5902400,PSAL,20190920,,4,sensor problem,AO
